shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
chain_link_three,sae,"{""m"": 4}",0,31,15000,0.005,0.5166432857513428,0.5180322527885437,0.7561489939689636,0.44833335280418396,0.0,0.2431761771440506,0.4573248624801636,0.4413793087005615,0.4122137427330017,0.9765770435333252,0.5062152743339539,0.19297094643115997,400,5000,9.1
chain_link_three,sae,"{""m"": 8}",0,59,15000,0.005,0.6119481325149536,0.6141456961631775,0.7997189164161682,0.6844444870948792,0.0,0.1488833725452423,0.8777070045471191,0.5349754095077515,0.0,0.7422318458557129,0.614654004573822,0.48805147409439087,6400,9400,17.1
chain_link_three,sae,"{""m"": 16}",0,115,15000,0.005,0.746320903301239,0.7442227005958557,0.8014757633209229,0.7066667079925537,0.6547842621803284,0.32258063554763794,0.6726114749908447,0.7330049276351929,0.3078880310058594,0.5704729557037354,0.7390904426574707,0.433779776096344,15000,15000,27.1
chain_link_three,sae,"{""m"": 32}",0,227,15000,0.005,0.7906447052955627,0.791316568851471,0.8197470307350159,0.8116666674613953,0.6810506582260132,0.270471453666687,0.7974522113800049,0.8226601481437683,0.3994911015033722,0.49938735365867615,0.7879371047019958,0.2290736734867096,9100,12100,24.2
chain_link_three,sae,"{""m"": 64}",0,451,15000,0.005,0.8731604218482971,0.8762255311012268,0.8981025815010071,0.8894444704055786,0.7954971790313721,0.34739452600479126,0.8140127658843994,0.9477832913398743,0.6793892979621887,0.3232766389846802,0.8772923946380615,0.26999354362487793,12400,15000,38.2
chain_link_three,sae,"{""m"": 128}",0,899,15000,0.005,0.9265941977500916,0.9334734082221985,0.9465916752815247,0.9594444632530212,0.8545966148376465,0.47394540905952454,0.9273885488510132,0.984236478805542,0.783715009689331,0.2038932591676712,0.9292904734611511,0.1907278597354889,13800,15000,54.6
chain_link_three,sae,"{""m"": 256}",0,1795,15000,0.005,0.9407848119735718,0.9462535381317139,0.95818692445755,0.9705556035041809,0.8733583688735962,0.5310173630714417,0.959235668182373,0.9793103933334351,0.8167939186096191,0.16373208165168762,0.9449599385261536,0.14487044513225555,14700,15000,82.6
chain_link_three,sae,"{""m"": 512}",0,3587,15000,0.005,0.9418359994888306,0.9485294222831726,0.9567814469337463,0.9750000238418579,0.8818011283874512,0.5732010006904602,0.9579617977142334,0.9881773591041565,0.8346055746078491,0.1596670001745224,0.9458572268486023,0.1043061763048172,11100,14100,125.2
chain_link_three,sae,"{""m"": 1024}",0,7171,15000,0.005,0.944463849067688,0.9478291273117065,0.9578355550765991,0.9694444537162781,0.8846153616905212,0.5533498525619507,0.9566879272460938,0.9793103933334351,0.8269720077514648,0.15462975203990936,0.9488772749900818,0.05337738245725632,14100,15000,231.0
chain_link_three,sae,"{""m"": 2048}",0,14339,15000,0.005,0.9418359994888306,0.9460784792900085,0.9578355550765991,0.9733333587646484,0.8686679005622864,0.555831253528595,0.9579617977142334,0.9852216839790344,0.8167939186096191,0.15848277509212494,0.9473453760147095,0.024784376844763756,11000,14000,402.2
chain_link_three,sae_weak,"{""m"": 4}",0,31,15000,0.005,0.5180448293685913,0.5169817805290222,0.7459592223167419,0.4611111283302307,0.0,0.23076923191547394,0.476433128118515,0.4492610991001129,0.39440202713012695,0.9757182598114014,0.5043769478797913,0.18815651535987854,500,5000,8.8
chain_link_three,sae_weak,"{""m"": 8}",0,59,15000,0.005,0.6268395185470581,0.630602240562439,0.8081517815589905,0.6316666603088379,0.15478424727916718,0.19354838132858276,0.8191083073616028,0.48669952154159546,0.09414758533239365,0.7279037237167358,0.6257714033126831,0.5480129718780518,5900,8900,15.9
chain_link_three,sae_weak,"{""m"": 16}",0,115,15000,0.005,0.7168885469436646,0.7139356136322021,0.7765284776687622,0.7716667056083679,0.44934335350990295,0.23076923191547394,0.7910827994346619,0.7566502690315247,0.28498727083206177,0.6019484400749207,0.711712658405304,0.4735316038131714,8600,11600,20.4
chain_link_three,sae_weak,"{""m"": 32}",0,227,15000,0.005,0.7610371112823486,0.7655812501907349,0.7940969467163086,0.7816666960716248,0.6622889041900635,0.26302728056907654,0.7732484340667725,0.7881773710250854,0.28498727083206177,0.535115659236908,0.7642578482627869,0.3365994989871979,5800,8800,17.4
